"Notes"	"State"	"State Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Florida"	"12"	"32 years"	"32"	"2013"	"2013"	11146	120022	92.86631
	"Florida"	"12"	"33 years"	"33"	"2013"	"2013"	9949	121618	81.80532
	"Florida"	"12"	"34 years"	"34"	"2013"	"2013"	8964	114773	78.10199
	"Florida"	"12"	"35 years"	"35"	"2013"	"2013"	7667	114571	66.91920
	"Florida"	"12"	"36 years"	"36"	"2013"	"2013"	6371	114959	55.41976
	"Florida"	"12"	"37 years"	"37"	"2013"	"2013"	5201	112501	46.23070
	"Florida"	"12"	"38 years"	"38"	"2013"	"2013"	4245	116288	36.50420
	"Florida"	"12"	"39 years"	"39"	"2013"	"2013"	3266	115343	28.31555
	"Florida"	"12"	"40 years"	"40"	"2013"	"2013"	2483	119147	20.83980
	"Florida"	"12"	"41 years"	"41"	"2013"	"2013"	1786	125898	14.18609
	"Florida"	"12"	"42 years"	"42"	"2013"	"2013"	1191	132337	8.99975
	"Florida"	"12"	"43 years"	"43"	"2013"	"2013"	772	132663	5.81926
	"Florida"	"12"	"44 years"	"44"	"2013"	"2013"	390	126285	3.08825
	"Florida"	"12"	"45 years"	"45"	"2013"	"2013"	209	Not Available	Not Available
	"Florida"	"12"	"46 years"	"46"	"2013"	"2013"	92	Not Available	Not Available
	"Florida"	"12"	"47 years"	"47"	"2013"	"2013"	53	Not Available	Not Available
	"Florida"	"12"	"48 years"	"48"	"2013"	"2013"	25	Not Available	Not Available
	"Florida"	"12"	"49 years"	"49"	"2013"	"2013"	19	Not Available	Not Available
	"Florida"	"12"	"50 years and over"	"50+"	"2013"	"2013"	28	Not Available	Not Available
	"Georgia"	"13"	"13 years"	"13"	"2013"	"2013"	20	Not Available	Not Available
	"Georgia"	"13"	"14 years"	"14"	"2013"	"2013"	117	Not Available	Not Available
	"Georgia"	"13"	"15 years"	"15"	"2013"	"2013"	358	67852	5.27619
	"Georgia"	"13"	"16 years"	"16"	"2013"	"2013"	806	67151	12.00280
	"Georgia"	"13"	"17 years"	"17"	"2013"	"2013"	1635	66567	24.56172
	"Georgia"	"13"	"18 years"	"18"	"2013"	"2013"	2941	67270	43.71934
	"Georgia"	"13"	"19 years"	"19"	"2013"	"2013"	4582	69638	65.79741
	"Georgia"	"13"	"20 years"	"20"	"2013"	"2013"	5812	68902	84.35169
	"Georgia"	"13"	"21 years"	"21"	"2013"	"2013"	6195	71676	86.43060
	"Georgia"	"13"	"22 years"	"22"	"2013"	"2013"	6908	72746	94.96055
	"Georgia"	"13"	"23 years"	"23"	"2013"	"2013"	7197	74303	96.86015
	"Georgia"	"13"	"24 years"	"24"	"2013"	"2013"	7014	71073	98.68727
	"Georgia"	"13"	"25 years"	"25"	"2013"	"2013"	6949	69144	100.50040
	"Georgia"	"13"	"26 years"	"26"	"2013"	"2013"	7113	67281	105.72078
	"Georgia"	"13"	"27 years"	"27"	"2013"	"2013"	7175	67585	106.16261
	"Georgia"	"13"	"28 years"	"28"	"2013"	"2013"	7434	68488	108.54456
	"Georgia"	"13"	"29 years"	"29"	"2013"	"2013"	7287	67157	108.50693
	"Georgia"	"13"	"30 years"	"30"	"2013"	"2013"	7069	68981	102.47749
	"Georgia"	"13"	"31 years"	"31"	"2013"	"2013"	6911	69552	99.36450
	"Georgia"	"13"	"32 years"	"32"	"2013"	"2013"	6439	70164	91.77071
	"Georgia"	"13"	"33 years"	"33"	"2013"	"2013"	5735	71849	79.82018
	"Georgia"	"13"	"34 years"	"34"	"2013"	"2013"	4922	68665	71.68135
	"Georgia"	"13"	"35 years"	"35"	"2013"	"2013"	4333	67596	64.10143
	"Georgia"	"13"	"36 years"	"36"	"2013"	"2013"	3512	67607	51.94728
	"Georgia"	"13"	"37 years"	"37"	"2013"	"2013"	2758	65622	42.02859
	"Georgia"	"13"	"38 years"	"38"	"2013"	"2013"	2213	68722	32.20221
	"Georgia"	"13"	"39 years"	"39"	"2013"	"2013"	1672	67772	24.67096
	"Georgia"	"13"	"40 years"	"40"	"2013"	"2013"	1330	69863	19.03726
	"Georgia"	"13"	"41 years"	"41"	"2013"	"2013"	925	72976	12.67540
	"Georgia"	"13"	"42 years"	"42"	"2013"	"2013"	635	76558	8.29437
	"Georgia"	"13"	"43 years"	"43"	"2013"	"2013"	349	75504	4.62227
	"Georgia"	"13"	"44 years"	"44"	"2013"	"2013"	173	71123	2.43241
	"Georgia"	"13"	"45 years"	"45"	"2013"	"2013"	97	Not Available	Not Available
	"Georgia"	"13"	"46 years"	"46"	"2013"	"2013"	61	Not Available	Not Available
	"Georgia"	"13"	"47 years"	"47"	"2013"	"2013"	18	Not Available	Not Available
	"Georgia"	"13"	"48 years"	"48"	"2013"	"2013"	20	Not Available	Not Available
	"Georgia"	"13"	"49 years"	"49"	"2013"	"2013"	11	Not Available	Not Available
	"Georgia"	"13"	"50 years and over"	"50+"	"2013"	"2013"	16	Not Available	Not Available
	"Hawaii"	"15"	"14 years"	"14"	"2013"	"2013"	10	Not Available	Not Available
	"Hawaii"	"15"	"15 years"	"15"	"2013"	"2013"	23	7831	2.93705
	"Hawaii"	"15"	"16 years"	"16"	"2013"	"2013"	70	7875	8.88889
	"Hawaii"	"15"	"17 years"	"17"	"2013"	"2013"	154	7975	19.31034
	"Hawaii"	"15"	"18 years"	"18"	"2013"	"2013"	288	7656	37.61755
	"Hawaii"	"15"	"19 years"	"19"	"2013"	"2013"	441	7537	58.51134
	"Hawaii"	"15"	"20 years"	"20"	"2013"	"2013"	640	8063	79.37492
	"Hawaii"	"15"	"21 years"	"21"	"2013"	"2013"	767	8562	89.58187
	"Hawaii"	"15"	"22 years"	"22"	"2013"	"2013"	902	9481	95.13764
	"Hawaii"	"15"	"23 years"	"23"	"2013"	"2013"	951	9946	95.61633
	"Hawaii"	"15"	"24 years"	"24"	"2013"	"2013"	928	9969	93.08857
	"Hawaii"	"15"	"25 years"	"25"	"2013"	"2013"	1030	9828	104.80260
	"Hawaii"	"15"	"26 years"	"26"	"2013"	"2013"	1031	9758	105.65690
	"Hawaii"	"15"	"27 years"	"27"	"2013"	"2013"	1075	9734	110.43764
	"Hawaii"	"15"	"28 years"	"28"	"2013"	"2013"	1075	9810	109.58206
	"Hawaii"	"15"	"29 years"	"29"	"2013"	"2013"	1111	9500	116.94737
	"Hawaii"	"15"	"30 years"	"30"	"2013"	"2013"	1141	9778	116.69053
	"Hawaii"	"15"	"31 years"	"31"	"2013"	"2013"	1042	9703	107.38947
	"Hawaii"	"15"	"32 years"	"32"	"2013"	"2013"	1018	9283	109.66282
	"Hawaii"	"15"	"33 years"	"33"	"2013"	"2013"	899	9489	94.74128
	"Hawaii"	"15"	"34 years"	"34"	"2013"	"2013"	817	8799	92.85146
	"Hawaii"	"15"	"35 years"	"35"	"2013"	"2013"	796	8427	94.45829
	"Hawaii"	"15"	"36 years"	"36"	"2013"	"2013"	692	8610	80.37166
	"Hawaii"	"15"	"37 years"	"37"	"2013"	"2013"	553	8099	68.28003
	"Hawaii"	"15"	"38 years"	"38"	"2013"	"2013"	449	8156	55.05150
	"Hawaii"	"15"	"39 years"	"39"	"2013"	"2013"	350	8184	42.76637
	"Hawaii"	"15"	"40 years"	"40"	"2013"	"2013"	256	8105	31.58544
	"Hawaii"	"15"	"41 years"	"41"	"2013"	"2013"	190	8351	22.75177
	"Hawaii"	"15"	"42 years"	"42"	"2013"	"2013"	115	8812	13.05039
	"Hawaii"	"15"	"43 years"	"43"	"2013"	"2013"	74	9305	7.95271
	"Hawaii"	"15"	"44 years"	"44"	"2013"	"2013"	44	8848	4.97288
	"Hawaii"	"15"	"45 years"	"45"	"2013"	"2013"	23	Not Available	Not Available
	"Hawaii"	"15"	"46 years"	"46"	"2013"	"2013"	18	Not Available	Not Available
	"Idaho"	"16"	"14 years"	"14"	"2013"	"2013"	11	Not Available	Not Available
	"Idaho"	"16"	"15 years"	"15"	"2013"	"2013"	30	11249	2.66690
	"Idaho"	"16"	"16 years"	"16"	"2013"	"2013"	91	11338	8.02611
	"Idaho"	"16"	"17 years"	"17"	"2013"	"2013"	191	11319	16.87428
	"Idaho"	"16"	"18 years"	"18"	"2013"	"2013"	410	10665	38.44351
	"Idaho"	"16"	"19 years"	"19"	"2013"	"2013"	703	10834	64.88831
	"Idaho"	"16"	"20 years"	"20"	"2013"	"2013"	884	10458	84.52859
	"Idaho"	"16"	"21 years"	"21"	"2013"	"2013"	1065	10513	101.30315
	"Idaho"	"16"	"22 years"	"22"	"2013"	"2013"	1254	10751	116.64031
	"Idaho"	"16"	"23 years"	"23"	"2013"	"2013"	1311	11312	115.89463
	"Idaho"	"16"	"24 years"	"24"	"2013"	"2013"	1345	11232	119.74715
	"Idaho"	"16"	"25 years"	"25"	"2013"	"2013"	1537	10667	144.08925
	"Idaho"	"16"	"26 years"	"26"	"2013"	"2013"	1487	10454	142.24220
	"Idaho"	"16"	"27 years"	"27"	"2013"	"2013"	1453	10224	142.11659
	"Idaho"	"16"	"28 years"	"28"	"2013"	"2013"	1395	10311	135.29241
	"Idaho"	"16"	"29 years"	"29"	"2013"	"2013"	1427	10260	139.08382
	"Idaho"	"16"	"30 years"	"30"	"2013"	"2013"	1263	10619	118.93775
	"Idaho"	"16"	"31 years"	"31"	"2013"	"2013"	1271	10708	118.69630
	"Idaho"	"16"	"32 years"	"32"	"2013"	"2013"	957	10582	90.43659
	"Idaho"	"16"	"33 years"	"33"	"2013"	"2013"	904	10726	84.28119
	"Idaho"	"16"	"34 years"	"34"	"2013"	"2013"	811	10282	78.87571
	"Idaho"	"16"	"35 years"	"35"	"2013"	"2013"	646	10080	64.08730
	"Idaho"	"16"	"36 years"	"36"	"2013"	"2013"	519	10102	51.37597
	"Idaho"	"16"	"37 years"	"37"	"2013"	"2013"	435	9570	45.45455
	"Idaho"	"16"	"38 years"	"38"	"2013"	"2013"	286	9681	29.54240
	"Idaho"	"16"	"39 years"	"39"	"2013"	"2013"	226	9282	24.34820
	"Idaho"	"16"	"40 years"	"40"	"2013"	"2013"	167	9303	17.95120
	"Idaho"	"16"	"41 years"	"41"	"2013"	"2013"	104	9496	10.95198
	"Idaho"	"16"	"42 years"	"42"	"2013"	"2013"	90	10088	8.92149
	"Idaho"	"16"	"43 years"	"43"	"2013"	"2013"	50	10043	4.97859
	"Idaho"	"16"	"44 years"	"44"	"2013"	"2013"	22	9563	2.30053
	"Idaho"	"16"	"45 years"	"45"	"2013"	"2013"	22	Not Available	Not Available
	"Illinois"	"17"	"13 years"	"13"	"2013"	"2013"	13	Not Available	Not Available
	"Illinois"	"17"	"14 years"	"14"	"2013"	"2013"	106	Not Available	Not Available
	"Illinois"	"17"	"15 years"	"15"	"2013"	"2013"	388	84699	4.58093
	"Illinois"	"17"	"16 years"	"16"	"2013"	"2013"	918	85222	10.77187
	"Illinois"	"17"	"17 years"	"17"	"2013"	"2013"	1684	86213	19.53302
	"Illinois"	"17"	"18 years"	"18"	"2013"	"2013"	2968	85033	34.90410
	"Illinois"	"17"	"19 years"	"19"	"2013"	"2013"	4567	86059	53.06824
	"Illinois"	"17"	"20 years"	"20"	"2013"	"2013"	5549	87564	63.37079
	"Illinois"	"17"	"21 years"	"21"	"2013"	"2013"	5728	89925	63.69753
	"Illinois"	"17"	"22 years"	"22"	"2013"	"2013"	6369	90181	70.62463
	"Illinois"	"17"	"23 years"	"23"	"2013"	"2013"	6638	89349	74.29294
	"Illinois"	"17"	"24 years"	"24"	"2013"	"2013"	6967	86792	80.27238
	"Illinois"	"17"	"25 years"	"25"	"2013"	"2013"	7285	86460	84.25862
	"Illinois"	"17"	"26 years"	"26"	"2013"	"2013"	7777	86718	89.68150
	"Illinois"	"17"	"27 years"	"27"	"2013"	"2013"	8494	88410	96.07510
	"Illinois"	"17"	"28 years"	"28"	"2013"	"2013"	9362	90118	103.88602
	"Illinois"	"17"	"29 years"	"29"	"2013"	"2013"	9623	88065	109.27156
	"Illinois"	"17"	"30 years"	"30"	"2013"	"2013"	10248	89893	114.00220
	"Illinois"	"17"	"31 years"	"31"	"2013"	"2013"	10125	89873	112.65897
	"Illinois"	"17"	"32 years"	"32"	"2013"	"2013"	9441	89763	105.17697
	"Illinois"	"17"	"33 years"	"33"	"2013"	"2013"	8506	91855	92.60247
	"Illinois"	"17"	"34 years"	"34"	"2013"	"2013"	7489	86453	86.62510
	"Illinois"	"17"	"35 years"	"35"	"2013"	"2013"	6476	84132	76.97428
	"Illinois"	"17"	"36 years"	"36"	"2013"	"2013"	5408	83736	64.58393
	"Illinois"	"17"	"37 years"	"37"	"2013"	"2013"	4155	80705	51.48380
	"Illinois"	"17"	"38 years"	"38"	"2013"	"2013"	3274	82934	39.47717
	"Illinois"	"17"	"39 years"	"39"	"2013"	"2013"	2330	80381	28.98695
	"Illinois"	"17"	"40 years"	"40"	"2013"	"2013"	1805	81869	22.04742
	"Illinois"	"17"	"41 years"	"41"	"2013"	"2013"	1271	85166	14.92380
	"Illinois"	"17"	"42 years"	"42"	"2013"	"2013"	876	89736	9.76197
	"Illinois"	"17"	"43 years"	"43"	"2013"	"2013"	461	90669	5.08443
	"Illinois"	"17"	"44 years"	"44"	"2013"	"2013"	269	85386	3.15040
	"Illinois"	"17"	"45 years"	"45"	"2013"	"2013"	164	Not Available	Not Available
	"Illinois"	"17"	"46 years"	"46"	"2013"	"2013"	78	Not Available	Not Available
	"Illinois"	"17"	"47 years"	"47"	"2013"	"2013"	44	Not Available	Not Available
	"Illinois"	"17"	"48 years"	"48"	"2013"	"2013"	27	Not Available	Not Available
	"Illinois"	"17"	"49 years"	"49"	"2013"	"2013"	15	Not Available	Not Available
	"Illinois"	"17"	"50 years and over"	"50+"	"2013"	"2013"	28	Not Available	Not Available
	"Indiana"	"18"	"13 years"	"13"	"2013"	"2013"	11	Not Available	Not Available
	"Indiana"	"18"	"14 years"	"14"	"2013"	"2013"	60	Not Available	Not Available
	"Indiana"	"18"	"15 years"	"15"	"2013"	"2013"	196	44454	4.40905
	"Indiana"	"18"	"16 years"	"16"	"2013"	"2013"	516	43952	11.74008
	"Indiana"	"18"	"17 years"	"17"	"2013"	"2013"	1087	44202	24.59165
	"Indiana"	"18"	"18 years"	"18"	"2013"	"2013"	1905	42565	44.75508
	"Indiana"	"18"	"19 years"	"19"	"2013"	"2013"	3038	47474	63.99292
	"Indiana"	"18"	"20 years"	"20"	"2013"	"2013"	4002	48167	83.08593
	"Indiana"	"18"	"21 years"	"21"	"2013"	"2013"	4214	51292	82.15706
	"Indiana"	"18"	"22 years"	"22"	"2013"	"2013"	4658	49207	94.66133
	"Indiana"	"18"	"23 years"	"23"	"2013"	"2013"	4694	45784	102.52490
	"Indiana"	"18"	"24 years"	"24"	"2013"	"2013"	4817	42716	112.76805
	"Indiana"	"18"	"25 years"	"25"	"2013"	"2013"	4901	42129	116.33317
	"Indiana"	"18"	"26 years"	"26"	"2013"	"2013"	5031	41367	121.61868
	"Indiana"	"18"	"27 years"	"27"	"2013"	"2013"	5246	41704	125.79129
	"Indiana"	"18"	"28 years"	"28"	"2013"	"2013"	5199	41896	124.09299
	"Indiana"	"18"	"29 years"	"29"	"2013"	"2013"	5038	41138	122.46585
	"Indiana"	"18"	"30 years"	"30"	"2013"	"2013"	4666	42176	110.63164
	"Indiana"	"18"	"31 years"	"31"	"2013"	"2013"	4394	42014	104.58419
	"Indiana"	"18"	"32 years"	"32"	"2013"	"2013"	3822	42676	89.55853
	"Indiana"	"18"	"33 years"	"33"	"2013"	"2013"	3543	43537	81.37906
	"Indiana"	"18"	"34 years"	"34"	"2013"	"2013"	2796	41417	67.50851
	"Indiana"	"18"	"35 years"	"35"	"2013"	"2013"	2381	40455	58.85552
	"Indiana"	"18"	"36 years"	"36"	"2013"	"2013"	1907	40367	47.24156
	"Indiana"	"18"	"37 years"	"37"	"2013"	"2013"	1401	39108	35.82387
	"Indiana"	"18"	"38 years"	"38"	"2013"	"2013"	1157	40554	28.52986
	"Indiana"	"18"	"39 years"	"39"	"2013"	"2013"	819	39246	20.86837
	"Indiana"	"18"	"40 years"	"40"	"2013"	"2013"	546	40099	13.61630
	"Indiana"	"18"	"41 years"	"41"	"2013"	"2013"	446	42274	10.55022
	"Indiana"	"18"	"42 years"	"42"	"2013"	"2013"	264	44525	5.92925
	"Indiana"	"18"	"43 years"	"43"	"2013"	"2013"	182	44061	4.13064
	"Indiana"	"18"	"44 years"	"44"	"2013"	"2013"	75	41582	1.80367
	"Indiana"	"18"	"45 years"	"45"	"2013"	"2013"	40	Not Available	Not Available
	"Indiana"	"18"	"46 years"	"46"	"2013"	"2013"	21	Not Available	Not Available
	"Indiana"	"18"	"47 years"	"47"	"2013"	"2013"	13	Not Available	Not Available
	"Iowa"	"19"	"14 years"	"14"	"2013"	"2013"	10	Not Available	Not Available
	"Iowa"	"19"	"15 years"	"15"	"2013"	"2013"	61	19828	3.07646
	"Iowa"	"19"	"16 years"	"16"	"2013"	"2013"	198	19677	10.06251
	"Iowa"	"19"	"17 years"	"17"	"2013"	"2013"	321	19656	16.33089
	"Iowa"	"19"	"18 years"	"18"	"2013"	"2013"	608	20712	29.35496
	"Iowa"	"19"	"19 years"	"19"	"2013"	"2013"	1101	23585	46.68221
	"Iowa"	"19"	"20 years"	"20"	"2013"	"2013"	1369	23536	58.16621
	"Iowa"	"19"	"21 years"	"21"	"2013"	"2013"	1610	24311	66.22517
	"Iowa"	"19"	"22 years"	"22"	"2013"	"2013"	1825	22541	80.96358
	"Iowa"	"19"	"23 years"	"23"	"2013"	"2013"	1979	20747	95.38728
	"Iowa"	"19"	"24 years"	"24"	"2013"	"2013"	2171	18897	114.88596
	"Iowa"	"19"	"25 years"	"25"	"2013"	"2013"	2379	18252	130.34188
	"Iowa"	"19"	"26 years"	"26"	"2013"	"2013"	2589	18094	143.08611
	"Iowa"	"19"	"27 years"	"27"	"2013"	"2013"	2706	18613	145.38226
	"Iowa"	"19"	"28 years"	"28"	"2013"	"2013"	2733	19459	140.44915
	"Iowa"	"19"	"29 years"	"29"	"2013"	"2013"	2690	18969	141.81032
	"Iowa"	"19"	"30 years"	"30"	"2013"	"2013"	2526	19528	129.35272
	"Iowa"	"19"	"31 years"	"31"	"2013"	"2013"	2411	19571	123.19248
	"Iowa"	"19"	"32 years"	"32"	"2013"	"2013"	2141	19543	109.55329
	"Iowa"	"19"	"33 years"	"33"	"2013"	"2013"	1853	20183	91.80994
	"Iowa"	"19"	"34 years"	"34"	"2013"	"2013"	1495	18778	79.61444
	"Iowa"	"19"	"35 years"	"35"	"2013"	"2013"	1166	18287	63.76114
	"Iowa"	"19"	"36 years"	"36"	"2013"	"2013"	879	17882	49.15558
	"Iowa"	"19"	"37 years"	"37"	"2013"	"2013"	684	17097	40.00702
	"Iowa"	"19"	"38 years"	"38"	"2013"	"2013"	506	17500	28.91429
	"Iowa"	"19"	"39 years"	"39"	"2013"	"2013"	381	16630	22.91040
	"Iowa"	"19"	"40 years"	"40"	"2013"	"2013"	254	16731	15.18140
	"Iowa"	"19"	"41 years"	"41"	"2013"	"2013"	190	17716	10.72477
	"Iowa"	"19"	"42 years"	"42"	"2013"	"2013"	117	19076	6.13336
	"Iowa"	"19"	"43 years"	"43"	"2013"	"2013"	62	18986	3.26556
	"Iowa"	"19"	"44 years"	"44"	"2013"	"2013"	35	18499	1.89199
	"Iowa"	"19"	"45 years"	"45"	"2013"	"2013"	22	Not Available	Not Available
	"Kansas"	"20"	"14 years"	"14"	"2013"	"2013"	24	Not Available	Not Available
	"Kansas"	"20"	"15 years"	"15"	"2013"	"2013"	71	19365	3.66641
	"Kansas"	"20"	"16 years"	"16"	"2013"	"2013"	218	19067	11.43337
	"Kansas"	"20"	"17 years"	"17"	"2013"	"2013"	433	19272	22.46783
	"Kansas"	"20"	"18 years"	"18"	"2013"	"2013"	790	19043	41.48506
	"Kansas"	"20"	"19 years"	"19"	"2013"	"2013"	1357	20269	66.94953
	"Kansas"	"20"	"20 years"	"20"	"2013"	"2013"	1593	21305	74.77118
	"Kansas"	"20"	"21 years"	"21"	"2013"	"2013"	1782	21934	81.24373
	"Kansas"	"20"	"22 years"	"22"	"2013"	"2013"	1977	21284	92.88668
	"Kansas"	"20"	"23 years"	"23"	"2013"	"2013"	2065	20062	102.93091
	"Kansas"	"20"	"24 years"	"24"	"2013"	"2013"	2165	18333	118.09306
	"Kansas"	"20"	"25 years"	"25"	"2013"	"2013"	2231	18400	121.25000
	"Kansas"	"20"	"26 years"	"26"	"2013"	"2013"	2347	18296	128.27941
	"Kansas"	"20"	"27 years"	"27"	"2013"	"2013"	2473	18770	131.75280
	"Kansas"	"20"	"28 years"	"28"	"2013"	"2013"	2597	19298	134.57353
	"Kansas"	"20"	"29 years"	"29"	"2013"	"2013"	2585	19170	134.84611
	"Kansas"	"20"	"30 years"	"30"	"2013"	"2013"	2420	19338	125.14221
	"Kansas"	"20"	"31 years"	"31"	"2013"	"2013"	2217	19314	114.78720
	"Kansas"	"20"	"32 years"	"32"	"2013"	"2013"	1939	18948	102.33270
	"Kansas"	"20"	"33 years"	"33"	"2013"	"2013"	1710	19187	89.12284
	"Kansas"	"20"	"34 years"	"34"	"2013"	"2013"	1360	17980	75.63960
	"Kansas"	"20"	"35 years"	"35"	"2013"	"2013"	1143	17367	65.81448
	"Kansas"	"20"	"36 years"	"36"	"2013"	"2013"	974	17362	56.09953
	"Kansas"	"20"	"37 years"	"37"	"2013"	"2013"	690	16527	41.74986
	"Kansas"	"20"	"38 years"	"38"	"2013"	"2013"	478	16838	28.38817
	"Kansas"	"20"	"39 years"	"39"	"2013"	"2013"	406	15999	25.37659
	"Kansas"	"20"	"40 years"	"40"	"2013"	"2013"	305	16247	18.77270
	"Kansas"	"20"	"41 years"	"41"	"2013"	"2013"	195	16716	11.66547
	"Kansas"	"20"	"42 years"	"42"	"2013"	"2013"	134	17862	7.50196
	"Kansas"	"20"	"43 years"	"43"	"2013"	"2013"	72	17934	4.01472
	"Kansas"	"20"	"44 years"	"44"	"2013"	"2013"	41	17051	2.40455
	"Kansas"	"20"	"45 years"	"45"	"2013"	"2013"	29	Not Available	Not Available
	"Kentucky"	"21"	"14 years"	"14"	"2013"	"2013"	39	Not Available	Not Available
	"Kentucky"	"21"	"15 years"	"15"	"2013"	"2013"	170	27759	6.12414
	"Kentucky"	"21"	"16 years"	"16"	"2013"	"2013"	403	27481	14.66468
	"Kentucky"	"21"	"17 years"	"17"	"2013"	"2013"	801	27254	29.39018
	"Kentucky"	"21"	"18 years"	"18"	"2013"	"2013"	1577	27128	58.13182
	"Kentucky"	"21"	"19 years"	"19"	"2013"	"2013"	2459	27373	89.83305
	"Kentucky"	"21"	"20 years"	"20"	"2013"	"2013"	2913	28464	102.33980
	"Kentucky"	"21"	"21 years"	"21"	"2013"	"2013"	3137	30278	103.60658
	"Kentucky"	"21"	"22 years"	"22"	"2013"	"2013"	3363	32560	103.28624
	"Kentucky"	"21"	"23 years"	"23"	"2013"	"2013"	3449	32630	105.70028
	"Kentucky"	"21"	"24 years"	"24"	"2013"	"2013"	3362	29885	112.49791
	"Kentucky"	"21"	"25 years"	"25"	"2013"	"2013"	3393	28086	120.80752
	"Kentucky"	"21"	"26 years"	"26"	"2013"	"2013"	3274	26879	121.80513
	"Kentucky"	"21"	"27 years"	"27"	"2013"	"2013"	3305	26937	122.69369
	"Kentucky"	"21"	"28 years"	"28"	"2013"	"2013"	3241	27455	118.04771
	"Kentucky"	"21"	"29 years"	"29"	"2013"	"2013"	3115	27418	113.61150
	"Kentucky"	"21"	"30 years"	"30"	"2013"	"2013"	2989	28381	105.31694
	"Kentucky"	"21"	"31 years"	"31"	"2013"	"2013"	2765	28442	97.21539
	"Kentucky"	"21"	"32 years"	"32"	"2013"	"2013"	2380	29096	81.79819
	"Kentucky"	"21"	"33 years"	"33"	"2013"	"2013"	2150	29415	73.09196
	"Kentucky"	"21"	"34 years"	"34"	"2013"	"2013"	1793	27985	64.07004
	"Kentucky"	"21"	"35 years"	"35"	"2013"	"2013"	1429	27793	51.41582
	"Kentucky"	"21"	"36 years"	"36"	"2013"	"2013"	1123	27573	40.72825
	"Kentucky"	"21"	"37 years"	"37"	"2013"	"2013"	855	26690	32.03447
	"Kentucky"	"21"	"38 years"	"38"	"2013"	"2013"	703	27398	25.65881
	"Kentucky"	"21"	"39 years"	"39"	"2013"	"2013"	506	26696	18.95415
	"Kentucky"	"21"	"40 years"	"40"	"2013"	"2013"	355	27503	12.90768
	"Kentucky"	"21"	"41 years"	"41"	"2013"	"2013"	236	28896	8.16722
	"Kentucky"	"21"	"42 years"	"42"	"2013"	"2013"	181	30496	5.93520
	"Kentucky"	"21"	"43 years"	"43"	"2013"	"2013"	96	30120	3.18725
	"Kentucky"	"21"	"44 years"	"44"	"2013"	"2013"	52	28921	1.79800
	"Kentucky"	"21"	"45 years"	"45"	"2013"	"2013"	40	Not Available	Not Available
	"Kentucky"	"21"	"46 years"	"46"	"2013"	"2013"	14	Not Available	Not Available
	"Louisiana"	"22"	"13 years"	"13"	"2013"	"2013"	18	Not Available	Not Available
	"Louisiana"	"22"	"14 years"	"14"	"2013"	"2013"	69	Not Available	Not Available
	"Louisiana"	"22"	"15 years"	"15"	"2013"	"2013"	208	29857	6.96654
	"Louisiana"	"22"	"16 years"	"16"	"2013"	"2013"	451	29584	15.24473
	"Louisiana"	"22"	"17 years"	"17"	"2013"	"2013"	891	29686	30.01415
	"Louisiana"	"22"	"18 years"	"18"	"2013"	"2013"	1629	29047	56.08152
	"Louisiana"	"22"	"19 years"	"19"	"2013"	"2013"	2632	29941	87.90622
	"Louisiana"	"22"	"20 years"	"20"	"2013"	"2013"	3490	31388	111.18899
	"Louisiana"	"22"	"21 years"	"21"	"2013"	"2013"	3655	34041	107.37052
	"Louisiana"	"22"	"22 years"	"22"	"2013"	"2013"	3891	37432	103.94849
	"Louisiana"	"22"	"23 years"	"23"	"2013"	"2013"	3949	37336	105.76923
	"Louisiana"	"22"	"24 years"	"24"	"2013"	"2013"	3893	35762	108.85856
	"Louisiana"	"22"	"25 years"	"25"	"2013"	"2013"	3888	33684	115.42572
	"Louisiana"	"22"	"26 years"	"26"	"2013"	"2013"	3756	32906	114.14332
	"Louisiana"	"22"	"27 years"	"27"	"2013"	"2013"	3891	33505	116.13192
	"Louisiana"	"22"	"28 years"	"28"	"2013"	"2013"	3784	34427	109.91373
	"Louisiana"	"22"	"29 years"	"29"	"2013"	"2013"	3579	33393	107.17815
	"Louisiana"	"22"	"30 years"	"30"	"2013"	"2013"	3415	33576	101.70955
	"Louisiana"	"22"	"31 years"	"31"	"2013"	"2013"	3150	33375	94.38202
	"Louisiana"	"22"	"32 years"	"32"	"2013"	"2013"	2750	32561	84.45687
	"Louisiana"	"22"	"33 years"	"33"	"2013"	"2013"	2280	32694	69.73757
	"Louisiana"	"22"	"34 years"	"34"	"2013"	"2013"	1842	30380	60.63199
	"Louisiana"	"22"	"35 years"	"35"	"2013"	"2013"	1475	29291	50.35676
	"Louisiana"	"22"	"36 years"	"36"	"2013"	"2013"	1355	29099	46.56517
	"Louisiana"	"22"	"37 years"	"37"	"2013"	"2013"	979	27681	35.36722
	"Louisiana"	"22"	"38 years"	"38"	"2013"	"2013"	698	27498	25.38366
	"Louisiana"	"22"	"39 years"	"39"	"2013"	"2013"	522	26517	19.68548
	"Louisiana"	"22"	"40 years"	"40"	"2013"	"2013"	407	27121	15.00682
	"Louisiana"	"22"	"41 years"	"41"	"2013"	"2013"	237	28389	8.34830
	"Louisiana"	"22"	"42 years"	"42"	"2013"	"2013"	192	30070	6.38510
	"Louisiana"	"22"	"43 years"	"43"	"2013"	"2013"	105	29806	3.52278
