"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Age of Mother Year"	"Age of Mother Year Code"	"Year"	"Year Code"	Births	Female Population	Fertility Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"18 years"	"18"	"2008"	"2008"	100	1798	55.61735
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"19 years"	"19"	"2008"	"2008"	174	1349	128.98443
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"20 years"	"20"	"2008"	"2008"	192	1393	137.83202
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"21 years"	"21"	"2008"	"2008"	189	1518	124.50593
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"22 years"	"22"	"2008"	"2008"	200	1547	129.28248
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"23 years"	"23"	"2008"	"2008"	186	1729	107.57663
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"24 years"	"24"	"2008"	"2008"	167	1847	90.41689
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"25 years"	"25"	"2008"	"2008"	205	1974	103.85005
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"26 years"	"26"	"2008"	"2008"	209	1917	109.02452
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"27 years"	"27"	"2008"	"2008"	229	1784	128.36323
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"28 years"	"28"	"2008"	"2008"	225	1824	123.35526
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"29 years"	"29"	"2008"	"2008"	202	1861	108.54379
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"30 years"	"30"	"2008"	"2008"	183	1802	101.55383
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"31 years"	"31"	"2008"	"2008"	164	1630	100.61350
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"32 years"	"32"	"2008"	"2008"	135	1577	85.60558
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"33 years"	"33"	"2008"	"2008"	140	1545	90.61489
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"34 years"	"34"	"2008"	"2008"	95	1456	65.24725
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"35 years"	"35"	"2008"	"2008"	95	1610	59.00621
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"36 years"	"36"	"2008"	"2008"	104	1729	60.15038
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"37 years"	"37"	"2008"	"2008"	68	1943	34.99743
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"38 years"	"38"	"2008"	"2008"	62	1849	33.53164
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"39 years"	"39"	"2008"	"2008"	43	1867	23.03160
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"40 years"	"40"	"2008"	"2008"	26	1702	15.27615
	"Census Region 1: Northeast"	"CENS-R1"	"Dauphin County, PA"	"42043"	"41 years"	"41"	"2008"	"2008"	16	1817	8.80572
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"14 years"	"14"	"2008"	"2008"	10	Not Available	Not Available
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"15 years"	"15"	"2008"	"2008"	22	3923	5.60795
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"16 years"	"16"	"2008"	"2008"	46	4237	10.85674
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"17 years"	"17"	"2008"	"2008"	109	4174	26.11404
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"18 years"	"18"	"2008"	"2008"	138	4719	29.24348
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"19 years"	"19"	"2008"	"2008"	198	4814	41.13004
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"20 years"	"20"	"2008"	"2008"	244	4301	56.73099
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"21 years"	"21"	"2008"	"2008"	230	4193	54.85333
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"22 years"	"22"	"2008"	"2008"	280	3735	74.96653
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"23 years"	"23"	"2008"	"2008"	234	3605	64.90985
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"24 years"	"24"	"2008"	"2008"	247	3383	73.01212
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"25 years"	"25"	"2008"	"2008"	276	3486	79.17384
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"26 years"	"26"	"2008"	"2008"	321	3418	93.91457
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"27 years"	"27"	"2008"	"2008"	362	3587	100.91999
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"28 years"	"28"	"2008"	"2008"	389	3518	110.57419
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"29 years"	"29"	"2008"	"2008"	451	3545	127.22144
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"30 years"	"30"	"2008"	"2008"	453	3458	131.00058
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"31 years"	"31"	"2008"	"2008"	437	3121	140.01922
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"32 years"	"32"	"2008"	"2008"	443	3256	136.05651
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"33 years"	"33"	"2008"	"2008"	361	3104	116.30155
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"34 years"	"34"	"2008"	"2008"	326	3029	107.62628
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"35 years"	"35"	"2008"	"2008"	320	3071	104.20059
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"36 years"	"36"	"2008"	"2008"	310	3539	87.59537
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"37 years"	"37"	"2008"	"2008"	227	3690	61.51762
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"38 years"	"38"	"2008"	"2008"	199	3765	52.85525
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"39 years"	"39"	"2008"	"2008"	129	3865	33.37646
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"40 years"	"40"	"2008"	"2008"	104	3730	27.88204
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"41 years"	"41"	"2008"	"2008"	66	3735	17.67068
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"42 years"	"42"	"2008"	"2008"	28	3927	7.13012
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"43 years"	"43"	"2008"	"2008"	32	4285	7.46791
	"Census Region 1: Northeast"	"CENS-R1"	"Delaware County, PA"	"42045"	"44 years"	"44"	"2008"	"2008"	16	4523	3.53748
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"15 years"	"15"	"2008"	"2008"	16	1935	8.26873
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"16 years"	"16"	"2008"	"2008"	36	2056	17.50973
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"17 years"	"17"	"2008"	"2008"	77	1965	39.18575
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"18 years"	"18"	"2008"	"2008"	138	2413	57.19022
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"19 years"	"19"	"2008"	"2008"	141	2785	50.62837
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"20 years"	"20"	"2008"	"2008"	185	2431	76.10037
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"21 years"	"21"	"2008"	"2008"	173	2340	73.93162
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"22 years"	"22"	"2008"	"2008"	190	2181	87.11600
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"23 years"	"23"	"2008"	"2008"	189	1910	98.95288
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"24 years"	"24"	"2008"	"2008"	198	1729	114.51706
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"25 years"	"25"	"2008"	"2008"	216	1808	119.46903
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"26 years"	"26"	"2008"	"2008"	171	1701	100.52910
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"27 years"	"27"	"2008"	"2008"	214	1650	129.69697
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"28 years"	"28"	"2008"	"2008"	213	1769	120.40701
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"29 years"	"29"	"2008"	"2008"	173	1729	100.05784
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"30 years"	"30"	"2008"	"2008"	168	1528	109.94764
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"31 years"	"31"	"2008"	"2008"	153	1457	105.01030
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"32 years"	"32"	"2008"	"2008"	123	1428	86.13445
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"33 years"	"33"	"2008"	"2008"	121	1341	90.23117
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"34 years"	"34"	"2008"	"2008"	101	1509	66.93174
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"35 years"	"35"	"2008"	"2008"	84	1553	54.08886
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"36 years"	"36"	"2008"	"2008"	78	1636	47.67726
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"37 years"	"37"	"2008"	"2008"	68	1824	37.28070
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"38 years"	"38"	"2008"	"2008"	54	1777	30.38829
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"39 years"	"39"	"2008"	"2008"	47	1841	25.52960
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"40 years"	"40"	"2008"	"2008"	21	1680	12.50000
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"41 years"	"41"	"2008"	"2008"	23	1693	13.58535
	"Census Region 1: Northeast"	"CENS-R1"	"Erie County, PA"	"42049"	"43 years"	"43"	"2008"	"2008"	10	1911	5.23286
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"16 years"	"16"	"2008"	"2008"	15	880	17.04545
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"17 years"	"17"	"2008"	"2008"	36	960	37.50000
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"18 years"	"18"	"2008"	"2008"	48	832	57.69231
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"19 years"	"19"	"2008"	"2008"	57	632	90.18987
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"20 years"	"20"	"2008"	"2008"	66	695	94.96403
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"21 years"	"21"	"2008"	"2008"	80	688	116.27907
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"22 years"	"22"	"2008"	"2008"	77	695	110.79137
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"23 years"	"23"	"2008"	"2008"	88	727	121.04539
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"24 years"	"24"	"2008"	"2008"	69	659	104.70410
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"25 years"	"25"	"2008"	"2008"	87	756	115.07937
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"26 years"	"26"	"2008"	"2008"	70	760	92.10526
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"27 years"	"27"	"2008"	"2008"	84	731	114.91108
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"28 years"	"28"	"2008"	"2008"	75	815	92.02454
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"29 years"	"29"	"2008"	"2008"	58	742	78.16712
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"30 years"	"30"	"2008"	"2008"	86	770	111.68831
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"31 years"	"31"	"2008"	"2008"	54	736	73.36957
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"32 years"	"32"	"2008"	"2008"	36	706	50.99150
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"33 years"	"33"	"2008"	"2008"	51	734	69.48229
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"34 years"	"34"	"2008"	"2008"	50	783	63.85696
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"35 years"	"35"	"2008"	"2008"	35	787	44.47268
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"36 years"	"36"	"2008"	"2008"	28	920	30.43478
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"37 years"	"37"	"2008"	"2008"	37	944	39.19492
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"38 years"	"38"	"2008"	"2008"	19	908	20.92511
	"Census Region 1: Northeast"	"CENS-R1"	"Fayette County, PA"	"42051"	"39 years"	"39"	"2008"	"2008"	19	931	20.40816
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"16 years"	"16"	"2008"	"2008"	12	992	12.09677
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"17 years"	"17"	"2008"	"2008"	38	1027	37.00097
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"18 years"	"18"	"2008"	"2008"	52	1039	50.04812
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"19 years"	"19"	"2008"	"2008"	96	861	111.49826
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"20 years"	"20"	"2008"	"2008"	102	823	123.93682
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"21 years"	"21"	"2008"	"2008"	104	793	131.14754
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"22 years"	"22"	"2008"	"2008"	109	740	147.29730
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"23 years"	"23"	"2008"	"2008"	118	839	140.64362
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"24 years"	"24"	"2008"	"2008"	136	933	145.76635
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"25 years"	"25"	"2008"	"2008"	122	872	139.90826
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"26 years"	"26"	"2008"	"2008"	121	855	141.52047
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"27 years"	"27"	"2008"	"2008"	137	858	159.67366
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"28 years"	"28"	"2008"	"2008"	140	885	158.19209
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"29 years"	"29"	"2008"	"2008"	112	872	128.44037
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"30 years"	"30"	"2008"	"2008"	97	872	111.23853
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"31 years"	"31"	"2008"	"2008"	80	788	101.52284
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"32 years"	"32"	"2008"	"2008"	84	880	95.45455
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"33 years"	"33"	"2008"	"2008"	81	806	100.49628
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"34 years"	"34"	"2008"	"2008"	69	890	77.52809
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"35 years"	"35"	"2008"	"2008"	60	885	67.79661
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"36 years"	"36"	"2008"	"2008"	42	945	44.44444
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"37 years"	"37"	"2008"	"2008"	37	1028	35.99222
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"38 years"	"38"	"2008"	"2008"	15	1016	14.76378
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"39 years"	"39"	"2008"	"2008"	20	1033	19.36108
	"Census Region 1: Northeast"	"CENS-R1"	"Franklin County, PA"	"42055"	"40 years"	"40"	"2008"	"2008"	13	999	13.01301
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"16 years"	"16"	"2008"	"2008"	13	1393	9.33238
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"17 years"	"17"	"2008"	"2008"	33	1421	23.22308
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"18 years"	"18"	"2008"	"2008"	66	1679	39.30911
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"19 years"	"19"	"2008"	"2008"	75	1706	43.96249
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"20 years"	"20"	"2008"	"2008"	94	1600	58.75000
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"21 years"	"21"	"2008"	"2008"	98	1596	61.40351
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"22 years"	"22"	"2008"	"2008"	96	1482	64.77733
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"23 years"	"23"	"2008"	"2008"	119	1305	91.18774
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"24 years"	"24"	"2008"	"2008"	105	1228	85.50489
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"25 years"	"25"	"2008"	"2008"	105	1293	81.20650
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"26 years"	"26"	"2008"	"2008"	115	1270	90.55118
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"27 years"	"27"	"2008"	"2008"	142	1218	116.58456
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"28 years"	"28"	"2008"	"2008"	138	1373	100.50983
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"29 years"	"29"	"2008"	"2008"	151	1311	115.17925
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"30 years"	"30"	"2008"	"2008"	134	1155	116.01732
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"31 years"	"31"	"2008"	"2008"	121	1014	119.32939
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"32 years"	"32"	"2008"	"2008"	112	1110	100.90090
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"33 years"	"33"	"2008"	"2008"	110	1181	93.14141
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"34 years"	"34"	"2008"	"2008"	95	1117	85.04924
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"35 years"	"35"	"2008"	"2008"	95	1228	77.36156
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"36 years"	"36"	"2008"	"2008"	68	1248	54.48718
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"37 years"	"37"	"2008"	"2008"	72	1331	54.09467
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"38 years"	"38"	"2008"	"2008"	38	1391	27.31848
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"39 years"	"39"	"2008"	"2008"	33	1368	24.12281
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"40 years"	"40"	"2008"	"2008"	29	1398	20.74392
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"41 years"	"41"	"2008"	"2008"	17	1412	12.03966
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"42 years"	"42"	"2008"	"2008"	10	1408	7.10227
	"Census Region 1: Northeast"	"CENS-R1"	"Lackawanna County, PA"	"42069"	"43 years"	"43"	"2008"	"2008"	10	1522	6.57030
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"15 years"	"15"	"2008"	"2008"	25	3692	6.77140
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"16 years"	"16"	"2008"	"2008"	59	3814	15.46932
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"17 years"	"17"	"2008"	"2008"	113	3740	30.21390
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"18 years"	"18"	"2008"	"2008"	170	3965	42.87516
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"19 years"	"19"	"2008"	"2008"	227	3759	60.38840
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"20 years"	"20"	"2008"	"2008"	311	3628	85.72216
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"21 years"	"21"	"2008"	"2008"	336	3423	98.15951
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"22 years"	"22"	"2008"	"2008"	354	3385	104.57903
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"23 years"	"23"	"2008"	"2008"	413	3259	126.72599
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"24 years"	"24"	"2008"	"2008"	441	3152	139.91117
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"25 years"	"25"	"2008"	"2008"	425	3135	135.56619
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"26 years"	"26"	"2008"	"2008"	459	3191	143.84206
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"27 years"	"27"	"2008"	"2008"	445	3162	140.73371
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"28 years"	"28"	"2008"	"2008"	455	3242	140.34547
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"29 years"	"29"	"2008"	"2008"	439	3164	138.74842
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"30 years"	"30"	"2008"	"2008"	414	3026	136.81428
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"31 years"	"31"	"2008"	"2008"	329	2834	116.09033
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"32 years"	"32"	"2008"	"2008"	331	2717	121.82554
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"33 years"	"33"	"2008"	"2008"	274	2827	96.92253
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"34 years"	"34"	"2008"	"2008"	217	2895	74.95682
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"35 years"	"35"	"2008"	"2008"	255	2916	87.44856
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"36 years"	"36"	"2008"	"2008"	182	3146	57.85124
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"37 years"	"37"	"2008"	"2008"	159	3401	46.75096
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"38 years"	"38"	"2008"	"2008"	121	3220	37.57764
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"39 years"	"39"	"2008"	"2008"	97	3294	29.44748
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"40 years"	"40"	"2008"	"2008"	70	3141	22.28590
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"41 years"	"41"	"2008"	"2008"	35	3339	10.48218
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"42 years"	"42"	"2008"	"2008"	34	3425	9.92701
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"43 years"	"43"	"2008"	"2008"	11	3654	3.01040
	"Census Region 1: Northeast"	"CENS-R1"	"Lancaster County, PA"	"42071"	"44 years"	"44"	"2008"	"2008"	19	3778	5.02912
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"16 years"	"16"	"2008"	"2008"	11	832	13.22115
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"17 years"	"17"	"2008"	"2008"	22	814	27.02703
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"18 years"	"18"	"2008"	"2008"	46	940	48.93617
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"19 years"	"19"	"2008"	"2008"	70	821	85.26188
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"20 years"	"20"	"2008"	"2008"	70	775	90.32258
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"21 years"	"21"	"2008"	"2008"	86	746	115.28150
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"22 years"	"22"	"2008"	"2008"	95	787	120.71156
	"Census Region 1: Northeast"	"CENS-R1"	"Lebanon County, PA"	"42075"	"23 years"	"23"	"2008"	"2008"	91	699	130.18598
